#doc name topic proportion ...																					
22	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter23.txt	3	0.213114754	0	0.114754098	4	0.098360656	9	0.081967213	8	0.081967213	7	0.081967213	6	0.081967213	5	0.081967213	2	0.081967213	1	0.081967213
23	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter24.txt	3	0.411986786	9	0.146767343	0	0.13142992	2	0.125766871	6	0.088721095	8	0.037753657	4	0.02642756	1	0.014393582	7	0.009202454	5	0.007550731
24	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter25.txt	9	0.535359439	6	0.147866745	2	0.140268849	7	0.060783168	0	0.033313852	1	0.021624781	8	0.01811806	3	0.017533606	5	0.015195792	4	0.00993571
25	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter26.txt	9	0.658227848	6	0.143797468	0	0.058734177	2	0.037974684	8	0.024810127	3	0.023797468	5	0.020253165	1	0.012658228	7	0.010126582	4	0.009620253
26	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter27.txt	5	0.540816327	2	0.239795918	6	0.057823129	9	0.045918367	4	0.025510204	3	0.025510204	0	0.025510204	8	0.018707483	1	0.015306122	7	0.005102041
27	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter28.txt	4	0.557760454	2	0.15308292	8	0.092487597	6	0.037916371	1	0.036498937	9	0.03579022	0	0.032246634	3	0.02551382	5	0.021970234	7	0.006732814
28	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter29.txt	4	0.607013738	2	0.112436732	0	0.075198843	9	0.051699205	8	0.048806941	6	0.037599422	3	0.03362256	7	0.016992046	1	0.011930586	5	0.004699928
29	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter3.txt	3	0.670588235	6	0.047058824	8	0.041176471	2	0.041176471	0	0.041176471	9	0.035294118	1	0.035294118	7	0.029411765	5	0.029411765	4	0.029411765
30	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter30.txt	4	0.607304817	2	0.100257384	8	0.093026106	6	0.078073293	0	0.056624586	9	0.01850717	3	0.013236916	7	0.012991788	1	0.011888712	5	0.008089227
31	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter31.txt	4	0.693891102	2	0.088977424	8	0.050464807	6	0.037848606	7	0.030544489	0	0.029216467	3	0.025232404	5	0.017264276	9	0.015272244	1	0.011288181
32	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter4.txt	3	0.885085575	4	0.014669927	0	0.014669927	9	0.012224939	8	0.012224939	7	0.012224939	6	0.012224939	5	0.012224939	2	0.012224939	1	0.012224939
33	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter41.txt	8	0.355932203	4	0.207481005	0	0.136762127	5	0.111630625	2	0.088252484	3	0.023962595	6	0.01987142	1	0.01987142	7	0.018702513	9	0.017533606
34	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter43.txt	0	0.353992183	8	0.307649358	2	0.141261865	6	0.042434394	9	0.036850921	7	0.033500838	3	0.02680067	1	0.025683975	4	0.021217197	5	0.010608599
35	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter45.txt	6	0.12962963	2	0.12962963	9	0.092592593	8	0.092592593	7	0.092592593	5	0.092592593	4	0.092592593	3	0.092592593	1	0.092592593	0	0.092592593
36	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter47.txt	9	0.384970336	0	0.224126566	8	0.102834542	2	0.094924192	6	0.062623599	3	0.056031641	7	0.022412657	4	0.020435069	1	0.016479895	5	0.015161503
37	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter49.txt	4	0.321109123	3	0.228085868	2	0.134168157	0	0.129695886	8	0.094812165	9	0.030411449	6	0.030411449	5	0.012522361	7	0.011627907	1	0.007155635
38	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter5.txt	5	0.349266138	2	0.215742304	4	0.19599948	6	0.059488245	0	0.051435251	8	0.050136381	9	0.031822315	7	0.016625536	1	0.014807118	3	0.014677231
39	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter51.txt	8	0.488274707	0	0.314907873	2	0.061139028	6	0.039363484	7	0.0360134	1	0.021775544	3	0.015075377	4	0.012562814	9	0.005862647	5	0.005025126
