#doc name topic proportion ...
0	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter1.txt	9	0.5413412083765802	6	0.21364262918608773	0	0.14086128901445846	2	0.08911911626897981	3	0.013286244909124797	5	0.0013418305053210721	4	2.1413220376643647E-4	1	8.166855728637223E-5	7	6.24422257368916E-5	8	4.943875265840306E-5	
1	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter10.txt	0	0.6478862184900522	6	0.33603432296613256	4	0.013626176203298668	7	0.0019720505849816637	9	1.209067132000982E-4	5	1.1122864359940704E-4	2	9.864680701037239E-5	1	6.526422222599526E-5	3	4.5677119968274074E-5	8	3.950824953059922E-5	
2	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter10A.txt	5	0.749253228383566	6	0.19584189108069952	4	0.013187912312552402	0	0.009355914828491118	9	0.009318031972788026	2	0.0076025067376933155	1	0.005029779515836452	7	0.0038456737619762156	3	0.0035202417882690944	8	0.0030448196181278053	
3	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter11.txt	6	0.5286371608238117	9	0.33017252698149024	0	0.11076957422300558	5	0.026292868579229113	4	0.001502527646250153	2	8.661701930877074E-4	1	5.730537630200785E-4	7	4.381460089273046E-4	3	4.0106883356549276E-4	8	3.4690294761267074E-4	
4	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter12.txt	2	0.8698250854565991	6	0.07081216097336168	0	0.05896080057366947	4	1.1395266329230993E-4	9	8.051422657181649E-5	5	7.406940421262904E-5	1	4.346076604233499E-5	7	3.3229275183566346E-5	3	3.0417318351771015E-5	8	2.6309342715305443E-5	
5	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter13.txt	6	0.7524346852543141	5	0.1487428988289021	4	0.0237367123452151	0	0.016839561391293844	9	0.016771376645495703	2	0.013683630225795745	1	0.009053019666625172	7	0.006921766667699621	3	0.006336026865618202	8	0.005480322109040428	
6	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter14.txt	5	0.9287310183217032	6	0.03461138727224308	4	0.02480050916900013	0	0.0026592028212248254	9	0.002648435493966251	2	0.002160837046494924	1	0.0014295987216472157	7	0.0010930439946092065	3	0.0010005474682445788	8	8.654196908665074E-4	
7	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter15.txt	6	0.5624458977972103	1	0.27744707561832843	9	0.05111444338545629	8	0.05105357732452878	2	0.0381621276335801	0	0.010151853384451926	5	0.00942560062715572	4	1.279561776234346E-4	7	3.7312783350920945E-5	3	3.415526831403532E-5	
8	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter16.txt	0	0.5659478133529446	6	0.28902187149492414	2	0.104088327462744	4	0.03611203880097046	9	0.004644640477135126	5	6.61523021968791E-5	1	3.8815348381730406E-5	7	2.9677477186345966E-5	3	2.7166083715871865E-5	8	2.3497199800716078E-5	
9	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17.txt	6	0.6175366431647369	9	0.23583199039888364	5	0.06013922817393829	3	0.05329978414301304	4	0.031271191355936624	8	0.0017234947588621514	0	7.15868226039363E-5	2	5.8170613045678465E-5	1	3.8485379627506366E-5	7	2.9425189352178285E-5	
10	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17A.txt	3	0.5289198492683824	5	0.34382873115220147	6	0.11600183162052587	9	0.009862263582499161	4	8.110338402623993E-4	1	4.0274460861940424E-4	0	1.4785885993117375E-4	2	1.347451202281325E-5	7	6.815985717532992E-6	8	5.3965698377281475E-6	
11	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17B.txt	3	0.8167456821542457	6	0.11866311590120611	2	0.0520154953211983	0	0.00536417703566768	5	0.004603484017739206	9	0.0016001519203249395	1	8.038438990545727E-4	4	1.3402409827858804E-4	7	3.9082225147335254E-5	8	3.0943427137600814E-5	
12	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter18.txt	1	0.478516120683703	6	0.31102826407545414	5	0.13124597319130496	4	0.02094451524501604	0	0.014858689996739788	9	0.014798525959400614	2	0.01207399734652445	7	0.006107545366252146	3	0.00559070731235965	8	0.00483566082324513	
13	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter19.txt	1	0.5676381604519141	6	0.35852287305145886	9	0.034779552037878914	2	0.01970711664492195	0	0.017758622396594526	4	0.0014258917246712664	5	7.576657429542988E-5	7	3.399066556214711E-5	3	3.111427768679497E-5	8	2.6912175016026956E-5	
14	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter19A.txt	1	0.618515006164153	6	0.2343196270272184	4	0.10171803153083969	9	0.04411971430596631	0	3.4559411889107457E-4	5	3.1664344799269895E-4	2	2.8082573062503097E-4	7	1.4205369113295325E-4	3	1.300326992498501E-4	8	1.124712839309636E-4	
15	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter2.txt	0	0.511207736675047	6	0.2644855565604116	4	0.09896077904942263	2	0.06502122935986179	8	0.03320936975342028	9	0.021973723732012687	3	0.004975306517126037	5	8.170380217332504E-5	1	4.7940305025683746E-5	7	3.665424549882063E-5	
