#doc name topic proportion ...
0	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter1.txt	9	0.73851205488781	8	0.17143546588116332	1	0.050692105025880056	5	0.024161807178472036	7	0.014555604729579473	4	2.348505050279307E-4	3	1.9780407366857197E-4	6	9.087888707841221E-5	2	7.722268262113135E-5	0	4.2206148699035157E-5	
1	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter10.txt	8	0.9711817770104434	6	0.011605071593544502	5	0.008737335386770007	4	0.004992865167970486	0	0.0029168403444682803	3	1.5807378557338418E-4	1	1.466901368792542E-4	9	1.0006801528201131E-4	7	9.956657534836028E-5	2	6.171198372035198E-5	
2	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter10A.txt	5	0.5974965490336153	8	0.1887300510322675	4	0.08826231446514905	7	0.08149212869894452	3	0.01214569439728437	1	0.011271024902507447	9	0.0076887861459726745	6	0.005580204538502814	2	0.004741677389446837	0	0.0025915693963095075	
3	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter11.txt	8	0.46022219645967877	6	0.27901877403409436	3	0.09418130203817889	5	0.06825882412196874	1	0.0434665997198882	9	0.04305735985793303	7	0.00930977239815513	4	0.001647411213326194	2	5.416957194026542E-4	0	2.9606443737403924E-4	
4	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter12.txt	9	0.8666030949805448	1	0.0768955986790396	8	0.05539425028613738	3	7.452485421405679E-4	4	1.249810298363902E-4	7	6.630427757053633E-5	5	5.860217617961258E-5	6	4.8363263668920584E-5	2	4.109580432696908E-5	0	2.2460960555336614E-5	
5	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter13.txt	3	0.2869733157310382	5	0.2773061550338604	8	0.2062814129299814	4	0.15847474413767512	1	0.020237094375080252	9	0.013805194488678913	7	0.013736016782006769	6	0.01001924198151757	2	0.008513668779586517	0	0.004653155760574863	
6	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter14.txt	5	0.9484485214298713	9	0.02322398129469979	8	0.011692027845996517	4	0.0041076586555389965	3	0.0034596971175725223	1	0.0032105477951109808	7	0.0021791734315072283	6	0.0015895194565112584	2	0.0013506652695292522	0	7.382077036621193E-4	
7	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter15.txt	3	0.5211227881666987	8	0.38414628807878787	9	0.05037871817191322	1	0.02382438082645548	4	0.010201117575338474	0	0.010085999304816233	7	7.445209328938029E-5	5	6.580351747658627E-5	6	5.4306393952136766E-5	2	4.6145871272010464E-5	
8	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter16.txt	9	0.40702306146850625	8	0.27810463649680695	1	0.2567257723747533	4	0.05555468976978744	6	0.0017579279936497498	3	6.655925856852327E-4	7	5.92173389878844E-5	5	5.233847738653179E-5	2	3.67032756404137E-5	0	2.0060218796349817E-5	
9	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17.txt	8	0.39361811151201526	3	0.28911998228251934	7	0.1440053782484904	6	0.12755463569961906	4	0.04544820560702676	1	8.65024893817939E-5	9	5.900964177649203E-5	5	5.189355912465094E-5	2	3.639126890237534E-5	0	1.9889691143932513E-5	
10	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17A.txt	7	0.8540948270613264	8	0.06833645771557076	6	0.0592153666999203	5	0.011039199179653398	3	0.004747526214906525	4	0.001994775645872488	1	2.825894740022629E-4	2	2.7098161275068033E-4	9	1.3669108987845164E-5	0	4.6072870093121E-6	
11	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter17B.txt	7	0.8649355550832619	8	0.06063477124654301	1	0.05807314413887611	9	0.0128743533871385	6	0.0015622908017294205	4	8.996988865101175E-4	3	8.765113095341194E-4	5	6.892394587878699E-5	2	4.833412644260547E-5	0	2.6417074085384665E-5	
12	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter18.txt	8	0.41625842756005327	1	0.25199290467613616	4	0.13992330919790072	3	0.1363171221153004	9	0.012189125197756655	7	0.01212804559991311	5	0.010719215878709921	6	0.008846365402493069	2	0.007517038222946674	0	0.004108446148789984	
13	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter19.txt	3	0.7522962657526252	8	0.1672987008147314	1	0.038069408306940666	9	0.02298078522794048	6	0.009869165751823698	7	0.005304993807132417	2	0.002660622579299233	4	0.0014371372539101767	5	5.994490558361883E-5	0	2.2975600013220213E-5	
14	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter19A.txt	3	0.6542727968209832	4	0.20297310952806225	8	0.14103934407394464	1	4.1756385299046816E-4	9	2.8485068533721673E-4	7	2.8342330108907906E-4	5	2.505000104429196E-4	6	2.0673290385985754E-4	2	1.7566752779818E-4	0	9.601129549225256E-5	
15	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter2.txt	9	0.492822593483843	8	0.2651215056210228	4	0.13920887995566203	0	0.03955765400590987	3	0.0347073837511756	1	0.028345523464925807	7	7.313811760902503E-5	5	6.464217710553724E-5	6	5.334796178739496E-5	2	4.533146095899815E-5	
