#doc name topic proportion ...
0	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/.DS_Store	20	0.4751413072737445	34	0.0616375316049685	22	0.043418288416759696	30	0.03030751947244257	41	0.030097150227560644	36	0.026357318615369173	24	0.02609174624770668	44	0.025467552554357155	1	0.021013159079500302	31	0.015593750930917671	43	0.012260239610551345	16	0.01198204548162265	38	0.01149064632116583	2	0.01052316726469358	46	0.010392652599965238	8	0.009784128654039347	49	0.00894139786693523	14	0.00878266380788033	11	0.008628268513380156	48	0.007730445304221503	6	0.007584848597807363	7	0.0074377083277126525	45	0.007153708110586455	39	0.006996676247372563	47	0.00681494988511155	15	0.006785048280452896	3	0.006115525569720938	40	0.005983314067683438	25	0.005723265870566424	13	0.00572325651206516	0	0.005715285617563679	10	0.005427797712600131	37	0.005155387625725829	9	0.00512647537730676	12	0.004657552990811412	19	0.004450197687059578	32	0.0044407337985922085	18	0.004347648966766028	27	0.004332593124784498	35	0.004167579430123232	23	0.0038219149762329595	26	0.0037189819996963592	29	0.0036740555061577423	21	0.003664602161570672	28	0.0033700746999437265	17	0.003017253762537192	42	0.0028201394818095824	4	0.00246008259166174	5	0.0021122228153767986	33	0.0015601383568181928	
1	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title01-1.txt	9	0.2607857935080584	34	0.12452253313727357	6	0.119069138786587	8	0.09563024478658867	45	0.07170408058092195	18	0.07142097627913223	49	0.04822366108965647	48	0.04810148765631224	39	0.04802745743603994	44	0.026230210550186754	11	0.024531289213636176	25	0.0242382024671568	22	0.004380486510485875	30	0.003057736383824746	41	0.0030365121561310845	36	0.002659199218977861	24	0.002632405528656934	1	0.0021200250688581702	31	0.0015732590595255724	43	0.0012369399206582732	16	0.0012088728163686872	38	0.0011592953808653964	2	0.0010616860758791043	46	0.001048518405086204	14	8.860860650992811E-4	7	7.503930299080461E-4	47	6.875627098613373E-4	15	6.845459263669756E-4	3	6.1699754273025E-4	20	6.156146430489977E-4	40	6.036586774196868E-4	13	5.774213784409444E-4	0	5.766171920689461E-4	10	5.476124354204885E-4	37	5.201288851842578E-4	12	4.6990217238151457E-4	19	4.489820222769334E-4	32	4.480272072144389E-4	27	4.3711685629727385E-4	35	4.20468566144268E-4	23	3.855943568505565E-4	26	3.7520941235724274E-4	29	3.706767624973423E-4	21	3.697230112106691E-4	28	3.4000803119486385E-4	17	3.0441180174216797E-4	42	2.8452487208102266E-4	4	2.4819860479105506E-4	5	2.1310290864268668E-4	33	1.574029119004992E-4	
2	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title01-2.txt	0	0.6101561016169859	34	0.1438217735245121	31	0.11806258610275208	30	0.09534186875118729	9	0.011984648416824442	22	0.0021713379087319666	41	0.0015051510692134398	36	0.0013181230115000685	24	0.0013048418028102603	44	0.0012736260299600786	1	0.0010508629095089383	43	6.131315629257159E-4	16	5.992191430640344E-4	38	5.74644392093264E-4	2	5.262610027929261E-4	46	5.197339965588273E-4	8	4.893018639174582E-4	49	4.4715710483966E-4	14	4.392188536464195E-4	11	4.3149758299981664E-4	48	3.865976654656868E-4	6	3.7931641004195827E-4	7	3.719579613787821E-4	45	3.5775518047652545E-4	39	3.499020556780012E-4	47	3.408139650649916E-4	15	3.393185931815115E-4	3	3.058359273376841E-4	20	3.0515044582902324E-4	40	2.99224062687727E-4	25	2.8621911640615917E-4	13	2.8621864838981626E-4	10	2.714428266073248E-4	37	2.578196652640319E-4	12	2.3292307780085244E-4	19	2.2255329013692426E-4	32	2.2208000340585916E-4	18	2.1742485389531085E-4	27	2.1667191494643794E-4	35	2.084196207233515E-4	23	1.9113302652993863E-4	26	1.8598537372826196E-4	29	1.8373861085289387E-4	21	1.832658514186853E-4	28	1.6853660561206505E-4	17	1.5089211744082152E-4	42	1.410344808157195E-4	4	1.230281244302759E-4	5	1.056317427046675E-4	33	7.802213492410526E-5	
3	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title01-3.txt	0	0.8051410597893381	31	0.11794412685647039	4	0.058781257684759246	34	0.0022037195975230474	22	0.0015523290855990173	30	0.0010835812673645304	41	0.0010760599598820444	36	9.423501892176035E-4	24	9.328552108182535E-4	44	9.105384852962055E-4	1	7.512810663175785E-4	43	4.3833894052179156E-4	16	4.2839269773963255E-4	38	4.108237599202962E-4	2	3.762335921860461E-4	46	3.7156731634830937E-4	8	3.4981082950854685E-4	49	3.1968077234013713E-4	14	3.1400557173386453E-4	11	3.08485494479052E-4	48	2.7638572426413844E-4	6	2.7118022191995007E-4	7	2.6591953272054014E-4	45	2.5576570553302575E-4	39	2.5015136333941145E-4	47	2.436541215538743E-4	15	2.425850529122879E-4	3	2.1864768423109565E-4	20	2.1815762099439015E-4	40	2.1392074156367528E-4	25	2.046232682002042E-4	13	2.0462293360678198E-4	10	1.9405942903922996E-4	37	1.8431998244920032E-4	9	1.8328628614776665E-4	12	1.6652095784974348E-4	19	1.5910740745877637E-4	32	1.5876904613992964E-4	18	1.554409948246665E-4	27	1.549027050332363E-4	35	1.490029893354162E-4	23	1.3664448776388844E-4	26	1.329643368603957E-4	29	1.3135808509006912E-4	21	1.310201007453653E-4	28	1.2048989419271197E-4	17	1.078755276868904E-4	42	1.0082812341744238E-4	5	7.551806004194279E-5	33	5.577944772029963E-5	
4	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-1.txt	17	0.2986800836309924	4	0.2787378758422048	34	0.18428335091333964	0	0.08006460890157636	44	0.04195036398152079	16	0.04080635210094783	30	0.022466009950961336	46	0.02077657816472869	22	0.003683290329018697	41	0.0025532223034707598	36	0.00223596231668542	24	0.0022134330975675082	1	0.0017826028717838403	31	0.0013228598844261359	43	0.0010400691421904248	38	9.747824709872098E-4	2	8.927086172685349E-4	8	8.300139817438556E-4	49	7.585228596546502E-4	14	7.450570219645327E-4	11	7.319592533556031E-4	48	6.557944927432041E-4	6	6.434431320556379E-4	7	6.309608267043324E-4	45	6.068683234914155E-4	39	5.935468876583933E-4	47	5.781305509705251E-4	15	5.755939173242562E-4	3	5.187965027917778E-4	20	5.176337047761312E-4	40	5.075806450369662E-4	25	4.855200561826594E-4	13	4.8551926227579544E-4	10	4.6045469666585896E-4	37	4.3734541541367694E-4	9	4.3489271152148397E-4	12	3.95112762697615E-4	19	3.7752225388600893E-4	32	3.767194067416863E-4	18	3.6882276978647744E-4	27	3.675455421667816E-4	35	3.535469860775261E-4	23	3.2422333960213635E-4	26	3.154912580107298E-4	29	3.116800225797257E-4	21	3.108780699011628E-4	28	2.858925121880632E-4	42	2.39240026693992E-4	5	1.7918554950698866E-4	33	1.323507381599458E-4	
5	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-10A.txt	44	0.5359300847582915	4	0.22696639893473902	36	0.08386502498532424	34	0.019814824154025378	22	0.013957822898564953	30	0.009743060003440194	41	0.009675431896243014	24	0.008387801235831523	1	0.006755170774023943	31	0.0050129754477853915	43	0.003941340375637445	16	0.0038519083753306713	38	0.0036939366379760445	2	0.0033829178986215513	46	0.0033409609113157004	8	0.00314533667608005	49	0.002874421181561684	14	0.0028233924108512424	11	0.002773758437344047	48	0.002485132197005646	6	0.0024383267351404453	7	0.002391025058678316	45	0.0022997265557121943	39	0.0022492449956117017	47	0.0021908248120224155	15	0.0021812122428165027	3	0.00196597852993351	20	0.0019615721086852773	40	0.0019234760546429283	25	0.001839877487937353	13	0.0018398744794285427	0	0.001837312049221094	10	0.0017448923475404596	37	0.0016573197626454155	9	0.0016480252451103368	12	0.0014972791917180518	19	0.0014306199862914035	32	0.0014275775983029282	18	0.0013976533050028034	27	0.001392813252950317	35	0.001339765746705673	23	0.0012286438345883997	26	0.0011955536251556983	29	0.0011811109544947452	21	0.0011780719560828571	28	0.0010833892244953554	17	9.699666936033924E-4	42	9.065997042194448E-4	5	6.790233575388335E-4	33	5.015429137303525E-4	
6	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-11.txt	36	0.46278145865412973	34	0.22598439041619833	10	0.12942540173914122	41	0.09450707842282281	21	0.037144787495048355	27	0.01876886510974241	22	0.0034117815520384085	30	0.0023815456480364254	24	0.0020502728632211826	44	0.0020012241188895985	1	0.0016512007062400437	31	0.0012253470528941954	43	9.634018486712921E-4	16	9.415415305524889E-4	38	9.029276963487762E-4	2	8.269038060200774E-4	46	8.166480464858359E-4	8	7.688306209633187E-4	49	7.026093704806124E-4	14	6.901361488472457E-4	11	6.780038645793588E-4	48	6.074534865313606E-4	6	5.960125897319932E-4	7	5.84450400678099E-4	45	5.621338438330796E-4	39	5.497943796687445E-4	47	5.355144374395652E-4	15	5.331647883200167E-4	3	4.805541185667543E-4	20	4.7947703463794357E-4	40	4.7016502263351353E-4	25	4.497306003216888E-4	13	4.497298649365981E-4	0	4.4910351710472684E-4	37	4.0510708819809215E-4	9	4.028351820640389E-4	12	3.6598755849523196E-4	19	3.496937103069476E-4	32	3.489500439566394E-4	18	3.416354969401667E-4	35	3.2748574701670243E-4	23	3.003236535767631E-4	26	2.922352455982391E-4	29	2.8870495024478014E-4	28	2.648183313882338E-4	17	2.3709388601484454E-4	42	2.216047709172032E-4	4	1.9331172896908843E-4	5	1.65977128488452E-4	33	1.2259468206870117E-4	
7	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-12.txt	46	0.5603409571490064	43	0.2704348803196528	0	0.08338238420639517	24	0.04374387987182662	34	0.005445555820416855	22	0.0038359211837964763	30	0.0026776102930808005	41	0.002659024580186822	36	0.0023286177440781128	44	0.00225000864624132	1	0.0018564716618453012	31	0.001377677511296453	16	0.001058590372033816	38	0.0010151762136680405	2	9.29701324101256E-4	8	8.64408702820547E-4	49	7.899550797882227E-4	14	7.759312349541261E-4	11	7.622907115146277E-4	48	6.829697803379299E-4	6	6.70106595012333E-4	7	6.571070388430953E-4	45	6.320161730166877E-4	39	6.181427138685218E-4	47	6.020875438452325E-4	15	5.994457953350503E-4	3	5.402947683650832E-4	20	5.390837854823183E-4	40	5.286141397659275E-4	25	5.056393882383157E-4	13	5.056385614329636E-4	10	4.7953535218325257E-4	37	4.554684517819549E-4	9	4.5291411096784115E-4	12	4.11485731786971E-4	19	3.9316629471935994E-4	32	3.923301786130637E-4	18	3.8410631509120394E-4	27	3.827761607875038E-4	35	3.681975223830627E-4	23	3.3765874138746467E-4	26	3.2856481346893435E-4	29	3.2459564530126534E-4	21	3.237604607262494E-4	28	2.977395333598795E-4	17	2.66568490989581E-4	42	2.4915382835216627E-4	4	2.1734350365597537E-4	5	1.8661077020425693E-4	33	1.3783518399270329E-4	
8	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-13.txt	22	0.43848051006479133	41	0.15533178385186375	38	0.1444096488617395	34	0.03618161928937886	30	0.01779070482875989	36	0.015471912044467297	24	0.015316019391884683	44	0.014949613762270155	1	0.012334856735572925	31	0.009153630017045987	43	0.007196837875152253	16	0.007033536169205498	2	0.006177165466809611	46	0.006100552536539361	8	0.005743345147361784	49	0.00524865686721038	14	0.00515547897472451	11	0.005064847964360906	48	0.004537820085452008	6	0.004452353901714707	7	0.004365981636374444	45	0.004199271720084858	39	0.004107093027279307	47	0.004000418507989477	15	0.003982866077713153	3	0.003589852029380563	20	0.0035818059596908754	40	0.0035122430449219416	25	0.0033595931152447006	13	0.0033595876217455125	0	0.0033549086564667475	10	0.0031861514454486844	37	0.0030262450086198916	9	0.003009273336687877	12	0.0027340129422065056	19	0.002612294072832158	32	0.002606738710691473	18	0.0025520973280946527	27	0.002543259454019032	35	0.0024463953758785888	23	0.00224348816420302	26	0.002183065858630523	29	0.002156693723944163	21	0.0021511445511276273	28	0.0019782550760079863	17	0.0017711469634317197	42	0.0016554396390778803	4	0.00144408397666526	5	0.00123988809691631	33	9.158110423195915E-4	
9	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/USCodeHeadings/Title02-14.txt	44	0.8909225800180199	39	0.042946695799776606	34	0.02671850875225565	22	0.003917080596477515	30	0.0027342624682331748	41	0.002715283523708394	36	0.0023778860265616904	24	0.002353926805545281	1	0.0018957504015573712	31	0.0014068260501540826	43	0.0011060856712195512	16	0.0010809877490255498	38	0.0010366550453023014	2	9.493717004769677E-4	46	9.375970202810111E-4	8	8.826976350680705E-4	49	8.066687418391627E-4	14	7.92348184180237E-4	11	7.784190581292752E-4	48	6.974198755289539E-4	6	6.842845343074949E-4	7	6.710099369439108E-4	45	6.453882051699098E-4	47	6.148263539249239E-4	15	6.121287119937707E-4	3	5.517261831345987E-4	20	5.504895785941347E-4	40	5.397984188641322E-4	25	5.163375735793414E-4	13	5.163367292806589E-4	0	5.156176167286249E-4	10	4.896812351871545E-4	37	4.6510513362972426E-4	9	4.624967487437103E-4	12	4.201918387996822E-4	19	4.014848038952504E-4	32	4.006309974640312E-4	18	3.9223313559824755E-4	27	3.908748382392314E-4	35	3.7598774883334856E-4	23	3.448028363322161E-4	26	3.355165014758297E-4	29	3.3146335469079984E-4	21	3.3061049949995513E-4	28	3.040390281882635E-4	17	2.7220847709236455E-4	42	2.54425359597832E-4	4	2.219420004085338E-4	5	1.905590318561672E-4	33	1.407514646052677E-4	
